"annotation_id","annotator","created_at","id","komentar","label","lead_time","sentiment","updated_at"
856,"1","2025-05-19T09:54:47.369528Z",2645,"dah stress aku duduk kat bumi ni😭🙏🏻","",2.412,"tidak sarkastik","2025-05-19T09:54:47.369528Z"
857,"1","2025-05-19T09:54:52.531920Z",2646,"modal kaya Lo gw berani nyaingin awkawk","",4.917,"sarkastik","2025-05-19T09:54:52.531920Z"
858,"1","2025-05-19T09:54:54.916222Z",2647,"wes reti atiku bosokk malah lewatt fypku","",2.128,"tidak sarkastik","2025-05-19T09:54:54.916222Z"
859,"1","2025-05-19T09:54:59.251114Z",2648,"🤣🤣🤣🤣 Hahahha lama2 Macam agak lain","",4.1,"sarkastik","2025-05-19T09:54:59.251114Z"
860,"1","2025-05-19T09:55:01.230967Z",2649,"Rozi lu ganteng jga","",1.726,"tidak sarkastik","2025-05-19T09:55:01.230967Z"
861,"1","2025-05-19T09:55:09.460289Z",2650,"Kasian pak Parkirnya...pdhal jg sdh bantu jaga motor kita. itung2 amal deh","",7.978,"tidak sarkastik","2025-05-19T09:55:09.460289Z"
862,"1","2025-05-19T09:55:16.039664Z",2651,"justru saya senang klaw ada tukang parkir,motor aman terus klaw keluar parkiran diarahin jadi gk takut buat nyebrang jalan,ya mungkin sebagian orang takut keluar uang 2rbu","",6.258,"tidak sarkastik","2025-05-19T09:55:16.039664Z"
863,"1","2025-05-19T09:55:20.375073Z",2652,"itu lahan yg uda jdi hak alfa, mereka uda bayar retribusi parkir ke pemda. terserah alfa mau ngusir, tukang parkir gaada hak. bisa jdi semenjak ada tukang parkir, alfa jadi sepi, omset turun. lu ngeliatnya cuma 2rb? nyatanya banyak umkm bangkrut cm grgr ada tukang parkir. lebih kasian org yg buka usaha atau franchise alfa/indo tp sepi grgr kang parkir. bayangin ada tamu dirumah lu, gua mintain 2rb karna gua jaga parkir, etis ga?","",4.094,"tidak sarkastik","2025-05-19T09:55:20.375073Z"
864,"1","2025-05-19T09:55:24.503329Z",2653,"batam enak ga ada parkir yang bayar😍","",3.884,"sarkastik","2025-05-19T09:55:24.503329Z"
865,"1","2025-05-19T09:55:27.608108Z",2654,"Saya lebih setuju ada parkiran di depn alfamidi, krna kalau motor hilang alfamidi tidak akn mengantinya😁 lebih baik hlang uang 2000 dripd ilang motor","",2.854,"tidak sarkastik","2025-05-19T09:55:27.608108Z"
866,"1","2025-05-19T09:55:30.469004Z",2655,"""dua ribu tidak akan membuatmu miskin""","",2.599,"sarkastik","2025-05-19T09:55:30.469004Z"
867,"1","2025-05-19T09:55:35.820083Z",2656,"ginilohhhhhh itu kang parkir udah di gaji dari pihak alfa nya, nah terus caster yang ngomong itu biar si kang parkir ga ngambil uang masuk","",4.975,"tidak sarkastik","2025-05-19T09:55:35.820083Z"
868,"1","2025-05-19T09:55:38.017661Z",2657,"negara maju","",1.954,"sarkastik","2025-05-19T09:55:38.017661Z"
869,"1","2025-05-19T09:55:40.472426Z",2658,"kalo gini jadi kasian ya","",2.186,"tidak sarkastik","2025-05-19T09:55:40.472426Z"
870,"1","2025-05-19T09:55:45.536061Z",2659,"masih ada anak yg mau bli jajan dan buat bekal skolah.. rezekimu tdk akan tertukar pak.. semangat cari rezeki buat istri dan anak2mu","",4.808,"tidak sarkastik","2025-05-19T09:55:45.536061Z"
871,"1","2025-05-19T09:55:49.225868Z",2660,"kadang jg suka aneh kita blanja di toko itu kan lahan depan punya tempat penitipan kendaraan kok masih harus bayar parkir","",3.444,"tidak sarkastik","2025-05-19T09:55:49.225868Z"
872,"1","2025-05-19T09:55:55.718593Z",2661,"tahu ..kan aman mtor di luarr untung nya ituu 2 rb aja gk bolleh knpa sih","",6.236,"tidak sarkastik","2025-05-19T09:55:55.718593Z"
873,"1","2025-05-19T09:56:00.186574Z",2662,"gimana yaa kalo ada juru parkir tuh lebih tertata aja, kadang kan ada motor yang parkir krg rapih jadi kadang mobil buat parkir susah","",4.127,"tidak sarkastik","2025-05-19T09:56:00.186574Z"
874,"1","2025-05-19T09:56:03.247559Z",2663,"1rb 2rb ga bikin kita miskin bro","",2.828,"sarkastik","2025-05-19T09:56:03.247559Z"
875,"1","2025-05-19T09:56:06.989194Z",2664,"bagi 2rb bang mo beli teh sisri","",3.485,"tidak sarkastik","2025-05-19T09:56:06.989194Z"
876,"1","2025-05-19T09:56:09.724097Z",2665,"2000 doang yg penting motor aman","",2.472,"tidak sarkastik","2025-05-19T09:56:09.724097Z"
877,"1","2025-05-19T09:56:12.473490Z",2666,"tmn kang parkir nih pasti","",2.498,"sarkastik","2025-05-19T09:56:12.473490Z"
878,"1","2025-05-19T09:56:17.774913Z",2667,"padahal dia kerja ih kliatan jg, msh ada tukang parkir ghoib pas aku smpe gk ada orng , pas mau pergi tb tb datang tukang parkir😭","",5.031,"tidak sarkastik","2025-05-19T09:56:17.774913Z"
879,"1","2025-05-19T09:56:21.064658Z",2668,"Gak masalah sih sebenernya kalo emang tukang parkirnya kerja misal spd kita gak bisa keluar dibantu atau lagi berantakan dibenerin ga masalah yang jadi masalah misal sepeda kita gak diapa” in pas mau","",3.035,"tidak sarkastik","2025-05-19T09:56:21.064658Z"
880,"1","2025-05-19T09:56:24.322094Z",2669,"simpel aja, kle pas punya uang kecil kasih, klw gaada ga ngasih gpp kok","",3.001,"tidak sarkastik","2025-05-19T09:56:24.322094Z"
881,"1","2025-05-19T09:56:28.132607Z",2670,"kan di minimarket kek indomaret atau almart kan emang aturan tidak ada tukarang parkir","",3.559,"tidak sarkastik","2025-05-19T09:56:28.132607Z"
882,"1","2025-05-19T09:56:32.361601Z",2671,"lemah bgt hatiini, ngeliat beginian doang rasanya kasian🥺😭","",3.965,"tidak sarkastik","2025-05-19T09:56:32.361601Z"
883,"1","2025-05-19T09:56:38.125008Z",2672,"gw ngasih 2rb gak jadi masalah, yg jadi masalahnya kalo gw masuk tukang parkir gada giliran mau keluar pulang tiba"" nongol😏","",5.512,"sarkastik","2025-05-19T09:56:38.125008Z"
884,"1","2025-05-19T09:56:43.644272Z",2673,"aturan tetaplah aturan, cari spot lain lah buat parkirin gitu klo dah dikasih tau parkir gratis","",5.268,"tidak sarkastik","2025-05-19T09:56:43.644272Z"
885,"1","2025-05-19T09:56:47.232770Z",2674,"harus ada di semua minimarket nih😂","",3.021,"sarkastik","2025-05-19T09:56:47.232770Z"
886,"1","2025-05-19T09:56:49.876122Z",2675,"Aku dukung hal ini kecuali tukang keamanan yg di tengah jln membantu lalu lintas pada perempatan atau pertigaan. Kalau untuk parkir distiap toko kn cmn di gerakin doang itu pun ada yg cmn tempat sepertiny tpi minta uang parkir .","",2.328,"tidak sarkastik","2025-05-19T09:56:49.876122Z"
887,"1","2025-05-19T09:56:52.179232Z",2676,"ih kasiann","",2.042,"tidak sarkastik","2025-05-19T09:56:52.179232Z"
888,"1","2025-05-19T09:56:54.311429Z",2677,"@strwbrgirls 😭🙈","",1.876,"tidak sarkastik","2025-05-19T09:56:54.311429Z"
889,"1","2025-05-19T09:56:56.375138Z",2678,"@nothing ga join ta","",1.81,"tidak sarkastik","2025-05-19T09:56:56.375138Z"
890,"1","2025-05-19T09:56:58.838029Z",2679,"@match@ 😭","",2.213,"tidak sarkastik","2025-05-19T09:56:58.838029Z"
891,"1","2025-05-19T09:57:00.939237Z",2680,"@Prey","",1.842,"tidak sarkastik","2025-05-19T09:57:00.939237Z"
892,"1","2025-05-19T09:57:02.850325Z",2681,"@ferry","",1.663,"tidak sarkastik","2025-05-19T09:57:02.850325Z"
893,"1","2025-05-19T09:57:04.640792Z",2682,"@Dfreya 🗿","",3.968,"sarkastik","2025-05-19T09:57:09.848481Z"
894,"1","2025-05-19T09:57:14.539022Z",2683,"@Racka Oldie","",3.431,"tidak sarkastik","2025-05-19T09:57:14.539022Z"
895,"1","2025-05-19T09:57:16.920511Z",2684,"@Aquaserius🎀 @spamm @s4turn @everyone can cry @güzel","",2.134,"tidak sarkastik","2025-05-19T09:57:16.920511Z"
896,"1","2025-05-19T09:57:18.805854Z",2685,"@Piscesss","",1.624,"tidak sarkastik","2025-05-19T09:57:18.805854Z"
897,"1","2025-05-19T09:57:21.570485Z",2686,"🥰🥰🥰","",2.512,"tidak sarkastik","2025-05-19T09:57:21.570485Z"
898,"1","2025-05-19T09:57:23.341111Z",2687,"@unknown @liaa","",1.518,"tidak sarkastik","2025-05-19T09:57:23.341111Z"
899,"1","2025-05-19T09:57:25.134492Z",2688,"@xxxfly1","",1.496,"tidak sarkastik","2025-05-19T09:57:25.134492Z"
900,"1","2025-05-19T09:57:26.998585Z",2689,"@alien🦖","",1.595,"tidak sarkastik","2025-05-19T09:57:26.998585Z"
901,"1","2025-05-19T09:57:28.712795Z",2690,"@avocadotoast @🎀Licia Ega🎀","",1.462,"tidak sarkastik","2025-05-19T09:57:28.712795Z"
902,"1","2025-05-19T09:57:36.269025Z",2691,"@funnygirl_ @jejep @ceyi limitied edition","",7.302,"tidak sarkastik","2025-05-19T09:57:36.269025Z"
903,"1","2025-05-19T09:57:38.331725Z",2692,"@Billlzzz rozi 🩷 brili","",1.8,"tidak sarkastik","2025-05-19T09:57:38.331725Z"
904,"1","2025-05-19T09:57:40.217568Z",2693,"@bubble HAHHAAAHAHHA","",1.639,"tidak sarkastik","2025-05-19T09:57:40.217568Z"
905,"1","2025-05-19T09:57:41.770629Z",2694,"@princessiicee","",1.295,"tidak sarkastik","2025-05-19T09:57:41.770629Z"
906,"1","2025-05-19T09:57:44.105636Z",2695,"🥰🥰🥰","",2.085,"tidak sarkastik","2025-05-19T09:57:44.105636Z"
907,"1","2025-05-19T09:57:45.773500Z",2696,"@Mut 😭","",1.407,"tidak sarkastik","2025-05-19T09:57:45.773500Z"
908,"1","2025-05-19T09:57:47.400997Z",2697,"@apill🌸🪞🎀","",1.358,"tidak sarkastik","2025-05-19T09:57:47.400997Z"
909,"1","2025-05-19T09:57:49.069511Z",2698,"@v","",1.327,"tidak sarkastik","2025-05-19T09:57:49.069511Z"
910,"1","2025-05-19T09:57:50.578393Z",2699,"@syryann_","",1.253,"tidak sarkastik","2025-05-19T09:57:50.578393Z"
911,"1","2025-05-19T09:57:52.653954Z",2700,"@somebody. 😭","",1.819,"tidak sarkastik","2025-05-19T09:57:52.653954Z"
912,"1","2025-05-19T09:57:54.888418Z",2701,"@Refa @• ケイ @𝓁𝓎𝓎୨ৎ @layka😜 @ariaa","",1.985,"tidak sarkastik","2025-05-19T09:57:54.888514Z"
913,"1","2025-05-19T09:57:56.598393Z",2702,"@ꩇׁׅ֪݊ υׁׅׅ꯱zׁׅ֬zׁׅ֬ 𐙚 🗿","",1.453,"tidak sarkastik","2025-05-19T09:57:56.598393Z"
914,"1","2025-05-19T09:57:58.723503Z",2703,"@youur_l0ver🧚‍♀️","",1.873,"tidak sarkastik","2025-05-19T09:57:58.723530Z"
915,"1","2025-05-19T09:58:00.657292Z",2704,"@haerin @ticaa @🙄 @mckn @🐚ᶻ 𝗓 𐰁","",1.675,"tidak sarkastik","2025-05-19T09:58:00.657292Z"
916,"1","2025-05-19T09:58:03.216621Z",2705,"@fbryntbyyyyy @Sendirilebihbaik @Dapaa @Traaa @vid_@fid. @kopyorr @pick_krieyy","",2.32,"tidak sarkastik","2025-05-19T09:58:03.216621Z"
917,"1","2025-05-19T09:58:04.900866Z",2706,"😭😭","",1.43,"tidak sarkastik","2025-05-19T09:58:04.900866Z"
918,"1","2025-05-19T09:58:09.376035Z",2707,"kasih 1000/2000 masih okelah, dia ngerapihin kendaraan jg kaan","",4.229,"tidak sarkastik","2025-05-19T09:58:09.376035Z"
919,"1","2025-05-19T09:58:13.695451Z",2708,"VIRALKAN!!!","",4.072,"tidak sarkastik","2025-05-19T09:58:13.695451Z"
920,"1","2025-05-19T09:58:20.511597Z",2709,"mna suka mksa LG minta nya😂kl belanja bnyk + lama atau Lg rame oke lah. gw top up gopay paling brp mnt sih sepi loh cuma ada 2 kendaraan lain nya dipaksa bayar parkir","",6.562,"sarkastik","2025-05-19T09:58:20.511597Z"
921,"1","2025-05-19T09:58:27.031612Z",2710,"setiap gua liat tukang parkir, gua niatkan sedekahkan dari pada dikasi dan gk ikhlas😁","",6.265,"tidak sarkastik","2025-05-19T09:58:27.031612Z"
922,"1","2025-05-19T09:58:31.018124Z",2711,"2000 rupiah tidak membuatmu miskin kawan 😹 tapi membuat kang parkir pendapatannya 2 digit per bulan 😹","",3.675,"sarkastik","2025-05-19T09:58:31.018124Z"
923,"1","2025-05-19T09:58:34.639862Z",2712,"enaknya pihak Alfamart/Indomaret kerjasama atau gajih tukang parkir...buat nyusun motor biar biar rapi atau buat jaga keamanan...soal nominalnya bisa dikonfirmasikan dri pihak Alfamart/Indomaret..itung itung bantu sesama la","",3.352,"tidak sarkastik","2025-05-19T09:58:34.639862Z"
924,"1","2025-05-19T09:58:37.072946Z",2713,"sehat sehat tukang parkir 🔥","",2.17,"tidak sarkastik","2025-05-19T09:58:37.072946Z"
925,"1","2025-05-19T09:58:39.335687Z",2714,"😂","",2.007,"tidak sarkastik","2025-05-19T09:58:39.335687Z"
926,"1","2025-05-19T09:58:44.227199Z",2715,"kalo saya pribadi kalo lagi ada gw kasih,
kalo lagi ga ada gw bilang minta maaf,
kalo maksa baru gw videoin👍","",4.636,"sarkastik","2025-05-19T09:58:44.227199Z"
927,"1","2025-05-19T09:58:47.267028Z",2716,"Alfa MIDI bendul merisi ,depan apotek Raharjo","",2.791,"tidak sarkastik","2025-05-19T09:58:47.267028Z"
928,"1","2025-05-19T09:58:49.345790Z",2717,"😳😳😳","",1.735,"tidak sarkastik","2025-05-19T09:58:49.345790Z"
929,"1","2025-05-19T09:58:52.920040Z",2718,"tapi itukan tergantung tokonya","",3.305,"tidak sarkastik","2025-05-19T09:58:52.920040Z"
930,"1","2025-05-19T09:58:55.432593Z",2719,"ini kan yg biasanya di alfamidi jln demak","",2.247,"tidak sarkastik","2025-05-19T09:58:55.432593Z"
931,"1","2025-05-19T09:58:59.131674Z",2720,"kang parkir: maneh we sendiri, aing mah cape. pengen sare","",3.438,"sarkastik","2025-05-19T09:58:59.131674Z"
932,"1","2025-05-19T09:59:02.491650Z",2721,"fungsi scene terakhir?🗿🗿","",3.091,"tidak sarkastik","2025-05-19T09:59:02.491650Z"
933,"1","2025-05-19T09:59:12.982486Z",2722,"Lebih setuju Kalo Parkir liar ada nya di Pameran wahana Wahana Pasar Malam Aja","",10.166,"tidak sarkastik","2025-05-19T09:59:12.982486Z"
934,"1","2025-05-19T09:59:19.670485Z",2723,"pura"" nelpon ah malu😂😂","",6.412,"tidak sarkastik","2025-05-19T09:59:19.670485Z"
935,"1","2025-05-19T09:59:21.741471Z",2724,"nah ini gua setuju","",1.805,"tidak sarkastik","2025-05-19T09:59:21.741471Z"
936,"1","2025-05-19T09:59:25.831618Z",2725,"termasuk betah isin🗿","",3.831,"tidak sarkastik","2025-05-19T09:59:25.831618Z"
937,"1","2025-05-19T09:59:27.479675Z",2726,"😳😳😳","",1.357,"tidak sarkastik","2025-05-19T09:59:27.479675Z"
938,"1","2025-05-19T09:59:44.068383Z",2727,"yang bilang (ga miskin ngasi uang 2k), kalo gua boleh nanya itu tukang parkir bisa ngejamin ga, kalo andai kata motor hilang, bisa tanggung jawab?,","",16.327,"tidak sarkastik","2025-05-19T09:59:44.068383Z"
939,"1","2025-05-19T09:59:48.371201Z",2728,"Katanya ada tukang parkir naik brio. hebat ya tukang parkir kalahin gaji pegawai corporate 💪🏼","",4.031,"sarkastik","2025-05-19T09:59:48.371201Z"
940,"1","2025-05-19T09:59:50.532612Z",2729,"prikkkk🙃","",1.849,"tidak sarkastik","2025-05-19T09:59:50.532612Z"
941,"1","2025-05-19T09:59:54.192725Z",2730,"ganteng kali kau bg😳","",3.398,"sarkastik","2025-05-19T09:59:54.192725Z"
942,"1","2025-05-19T09:59:57.074733Z",2731,"ngeri komennya pada miris,emang kalian udh sempurna?","",2.605,"tidak sarkastik","2025-05-19T09:59:57.074733Z"
943,"1","2025-05-19T10:00:00.038142Z",2732,"anjay manyun","",2.694,"sarkastik","2025-05-19T10:00:00.038142Z"
944,"1","2025-05-19T10:00:03.477383Z",2733,"a manyun","",3.181,"tidak sarkastik","2025-05-19T10:00:03.477383Z"
945,"1","2025-05-19T10:00:08.234009Z",2734,"gamanyunn gabayuuu","",4.496,"sarkastik","2025-05-19T10:00:08.234009Z"
946,"1","2025-05-19T10:00:11.815603Z",2735,"terlalu pede juga g baik!","",3.307,"sarkastik","2025-05-19T10:00:11.815603Z"
947,"1","2025-05-19T10:00:14.373735Z",2736,"pd amat","",2.298,"tidak sarkastik","2025-05-19T10:00:14.373735Z"
948,"1","2025-05-19T10:00:17.602812Z",2737,"semangat bayu, jgn dgrin kta orgg😏🥺🥺🥰","",2.965,"tidak sarkastik","2025-05-19T10:00:17.602812Z"
949,"1","2025-05-19T10:00:20.165862Z",2738,"emg ada yg iri?","",2.3,"sarkastik","2025-05-19T10:00:20.165862Z"
950,"1","2025-05-19T10:00:23.187621Z",2739,"Sangat sulit di Ucapin semoga harimu suram","",2.759,"sarkastik","2025-05-19T10:00:23.187621Z"
951,"1","2025-05-19T10:00:26.107008Z",2740,"gantengan bapak gw walau dah tua wkwk","",2.53,"sarkastik","2025-05-19T10:00:26.107008Z"
952,"1","2025-05-19T10:00:28.334484Z",2741,"aduhhh cape gw😏","",1.95,"tidak sarkastik","2025-05-19T10:00:28.334484Z"
953,"1","2025-05-19T10:00:30.376698Z",2742,"gausah manyun lu","",1.773,"sarkastik","2025-05-19T10:00:30.376698Z"
954,"1","2025-05-19T10:00:34.092275Z",2743,"vibes nya perzombiean banget","",3.447,"sarkastik","2025-05-19T10:00:34.092275Z"
955,"1","2025-05-19T10:00:36.466507Z",2744,"Cakepan bapak gua","",2.106,"sarkastik","2025-05-19T10:00:36.466507Z"
956,"1","2025-05-19T10:00:41.308275Z",2745,"sumpah bang lu buat gua jadi benci bet sama mantan gua,soal nya mirip🤣","",4.591,"sarkastik","2025-05-19T10:00:41.308275Z"
957,"1","2025-05-19T10:00:45.610317Z",2746,"yg iri siapa anjir","",4.05,"sarkastik","2025-05-19T10:00:45.610317Z"
958,"1","2025-05-19T10:00:50.930955Z",2747,"ga boleh gitu teman","",5.062,"sarkastik","2025-05-19T10:00:50.930955Z"
959,"1","2025-05-19T10:00:53.429194Z",2748,"yg iri siapa ?","",2.218,"sarkastik","2025-05-19T10:00:53.429194Z"
960,"1","2025-05-19T10:00:55.527062Z",2749,"si paling kece haha","",1.831,"sarkastik","2025-05-19T10:00:55.527062Z"
961,"1","2025-05-19T10:00:57.503410Z",2750,"iri bgt gua bay","",1.703,"sarkastik","2025-05-19T10:00:57.503410Z"
962,"1","2025-05-19T10:00:59.497693Z",2751,"emng ada yg iri?","",1.731,"sarkastik","2025-05-19T10:00:59.497693Z"
963,"1","2025-05-19T10:01:01.648936Z",2752,"masih cakepan doi w up😌","",1.871,"sarkastik","2025-05-19T10:01:01.648936Z"
964,"1","2025-05-19T10:01:04.444668Z",2753,"manisnya GK ada obeng","",2.534,"sarkastik","2025-05-19T10:01:04.444668Z"
965,"1","2025-05-19T10:01:07.383626Z",2754,"muka nya kenpa si","",2.675,"tidak sarkastik","2025-05-19T10:01:07.383626Z"
966,"1","2025-05-19T10:01:09.733498Z",2755,"lwt mulu","",2.086,"tidak sarkastik","2025-05-19T10:01:09.733498Z"
967,"1","2025-05-19T10:01:12.415809Z",2756,"ngelunjakkkkk","",2.428,"sarkastik","2025-05-19T10:01:12.415809Z"
968,"1","2025-05-19T10:01:14.711208Z",2757,"masih cakepan bokap gue wkwk","",2.017,"sarkastik","2025-05-19T10:01:14.711208Z"
969,"1","2025-05-19T10:01:19.790163Z",2758,"cintai produk Indonesia jangan pakai uang dollar pakailah rupiah","",4.81,"tidak sarkastik","2025-05-19T10:01:19.790163Z"
970,"1","2025-05-19T10:01:24.351800Z",2759,"Gpp yang penting Joget dulu ga sih ?? 🤣 Oke gas oke gass 😹😹","",4.291,"sarkastik","2025-05-19T10:01:24.351800Z"
971,"1","2025-05-19T10:01:27.939951Z",2760,"folkative kok di percaya 🤭🤣","",3.303,"sarkastik","2025-05-19T10:01:27.939951Z"
972,"1","2025-05-19T10:01:30.950761Z",2761,"lagian knpa negara punya utang segala 😂😂","",2.735,"sarkastik","2025-05-19T10:01:30.950761Z"
973,"1","2025-05-19T10:01:33.057374Z",2762,"mau pindah aja dari Konoha ini","",1.827,"sarkastik","2025-05-19T10:01:33.057374Z"
974,"1","2025-05-19T10:01:35.408351Z",2763,"jadi apa yg mesti dilakuin ?","",2.079,"tidak sarkastik","2025-05-19T10:01:35.408351Z"
975,"1","2025-05-19T10:01:38.474750Z",2764,"16 200 kok sekarang","",2.79,"tidak sarkastik","2025-05-19T10:01:38.474750Z"
976,"1","2025-05-19T10:01:41.887951Z",2765,"free palestine","",3.143,"tidak sarkastik","2025-05-19T10:01:41.887951Z"
977,"1","2025-05-19T10:01:45.509952Z",2766,"Donald trump nih apaan si? Iblis kayaknya","",3.348,"sarkastik","2025-05-19T10:01:45.510001Z"
978,"1","2025-05-19T10:01:49.474270Z",2767,"""GAK NGARUH DOLLAR NAIK, KAN KITA GAK PAKAI DOLLAR""
😂😂😂","",3.699,"sarkastik","2025-05-19T10:01:49.474270Z"
979,"1","2025-05-19T10:01:54.761014Z",2768,"Mksdnya gini, itukan ada tulisan dan speaker sih parkir gratis, tp tukang parkirnya kok ga sadar ya? Apa cari tempat lain aja buat prkirnya","",5.008,"tidak sarkastik","2025-05-19T10:01:54.761014Z"
980,"1","2025-05-19T10:01:57.859632Z",2769,"😂😂😂mantappp","",2.838,"sarkastik","2025-05-19T10:01:57.859632Z"
981,"1","2025-05-19T10:02:01.217824Z",2770,"Padahal sudah dipasang spanduk ""PARKIR GRATIS"" namun masih ada tukang parkirnya yang langsung muncul ketika kendaraan mau keluar","",3.08,"tidak sarkastik","2025-05-19T10:02:01.217824Z"
982,"1","2025-05-19T10:02:08.111550Z",2771,"coba semua tpmt kaya gini😂","",6.475,"sarkastik","2025-05-19T10:02:08.111550Z"
983,"1","2025-05-19T10:02:12.404786Z",2772,"emang tukang parkir tau?. kalo yang bawa motor itu yang punya kalo ke malingan?","",4.0,"sarkastik","2025-05-19T10:02:12.404786Z"
984,"1","2025-05-19T10:02:15.052257Z",2773,"negara tetangga ketar ketir melihat pekerjaan ini","",2.363,"sarkastik","2025-05-19T10:02:15.052257Z"
985,"1","2025-05-19T10:02:18.643674Z",2774,"sepertinya ga ngaruh tuh...","",3.316,"tidak sarkastik","2025-05-19T10:02:18.643674Z"
986,"1","2025-05-19T10:02:21.808248Z",2775,"tp itu udah jelas Prkir Gratis, masih aja usaha","",2.886,"tidak sarkastik","2025-05-19T10:02:21.808248Z"
987,"1","2025-05-19T10:02:24.634249Z",2776,"plis semua minimarket kayak gini🫶🏻","",2.547,"tidak sarkastik","2025-05-19T10:02:24.634249Z"
988,"1","2025-05-19T10:02:27.181161Z",2777,"ITU KAN UDH JELAS PARKIR GRATIS","",2.27,"tidak sarkastik","2025-05-19T10:02:27.181161Z"
989,"1","2025-05-19T10:02:29.610292Z",2778,"setuujuu harusnya semua market begiini","",2.144,"tidak sarkastik","2025-05-19T10:02:29.610292Z"
990,"1","2025-05-19T10:02:31.567290Z",2779,"hahahah","",1.681,"tidak sarkastik","2025-05-19T10:02:31.567290Z"
991,"1","2025-05-19T10:02:35.314205Z",2780,"klo gw sihh terserah asal klo ada kehilangan tanggung jawabb","",3.475,"tidak sarkastik","2025-05-19T10:02:35.314205Z"
992,"1","2025-05-19T10:02:38.534916Z",2781,"gue pribadi kalau dia majuin motor dn diatur dengan baik gue ikhlas kasih 5 ribu","",2.941,"tidak sarkastik","2025-05-19T10:02:38.534916Z"
993,"1","2025-05-19T10:02:40.936284Z",2782,"banyak tukang parkir komen😹","",2.114,"sarkastik","2025-05-19T10:02:40.936284Z"
994,"1","2025-05-19T10:02:45.694160Z",2783,"aku ga pernah mikir parkir liar atau apa . ke minimarket ada tulisan segedeh gaban juga aku tetep kasih uang parkir.. soalnya yg jaga kadang tua motorku juga d jaga dengan baik d tutupin supaya ga panas jadi ga masalah . tapi ga tau kalo orang lain ya soalnya orang kan beda2🤗🥰","",4.473,"tidak sarkastik","2025-05-19T10:02:45.694160Z"
995,"1","2025-05-19T10:02:51.306503Z",2784,"parkir gratis yg didepan kan tukang parkirnya karyawan swalayannya digaji🗿","",5.33,"sarkastik","2025-05-19T10:02:51.306503Z"
996,"1","2025-05-19T10:02:55.119989Z",2785,"kalau numpang parkir di indomaret tapi ngga belanja ke indomaret boleh ngga tuh? cuma 1jaman saja sih numpangnya","",3.527,"tidak sarkastik","2025-05-19T10:02:55.119989Z"
997,"1","2025-05-19T10:02:57.274342Z",2786,"nah setuju😁😁","",1.873,"tidak sarkastik","2025-05-19T10:02:57.274342Z"
998,"1","2025-05-19T10:03:00.546525Z",2787,"2 ribu mending buat beli permen drpada buat kang parkir😝😝😝","",2.991,"sarkastik","2025-05-19T10:03:00.546525Z"
999,"1","2025-05-19T10:03:05.721349Z",2788,"2k gk bikin miskin tp bikin kita malas singgah😃🤣","",4.902,"sarkastik","2025-05-19T10:03:05.721349Z"
1000,"1","2025-05-19T10:03:11.171296Z",2789,"terkadang kasian tapi kadang enggak","",5.116,"tidak sarkastik","2025-05-19T10:03:11.171296Z"
1001,"1","2025-05-19T10:03:13.229641Z",2790,"masukk👍👍","",1.778,"tidak sarkastik","2025-05-19T10:03:13.229641Z"
1002,"1","2025-05-19T10:03:16.528245Z",2791,"masih gantengan bapa gw 🙀🙀🙀","",3.011,"sarkastik","2025-05-19T10:03:16.528245Z"
1003,"1","2025-05-19T10:03:19.827504Z",2792,"cape sama komenan orang ,dia kan cuma sekedar ngonten ginian ,hadeh","",3.021,"tidak sarkastik","2025-05-19T10:03:19.827504Z"
1004,"1","2025-05-19T10:03:22.748283Z",2793,"lah siapa yng mau di iri in dari lo","",2.633,"sarkastik","2025-05-19T10:03:22.748283Z"
1005,"1","2025-05-19T10:03:25.159919Z",2794,"ckepan bpa gua","",2.131,"sarkastik","2025-05-19T10:03:25.159919Z"
1006,"1","2025-05-19T10:03:41.628170Z",2795,"pppppppp,kenapa harus manyun mulu?","",16.196,"tidak sarkastik","2025-05-19T10:03:41.628170Z"
1007,"1","2025-05-19T10:03:47.502337Z",2796,"buruan beli dollar, prediksi naik sampe 25 ribu","",5.575,"sarkastik","2025-05-19T10:03:47.503378Z"
1008,"1","2025-05-19T10:03:51.492526Z",2797,"intinya harga top up jdi lebih mahal💔","",3.637,"sarkastik","2025-05-19T10:03:51.492526Z"
1009,"1","2025-05-19T10:03:54.441502Z",2798,"pindah negara paling bener ga sih, mau kerja juga ga banyak syarat 😂","",2.672,"sarkastik","2025-05-19T10:03:54.441502Z"
1010,"1","2025-05-19T10:04:00.194241Z",2799,"tapi kalo dolar turun harga emas ikut turun juga ga ya mana baru beli kemaren","",5.459,"tidak sarkastik","2025-05-19T10:04:00.194241Z"
1011,"1","2025-05-19T10:04:04.439564Z",2800,"katanya di tahun depan angkanya di potong (harga gak ngaruh) misal : 20.000 = 20","",3.969,"tidak sarkastik","2025-05-19T10:04:04.439564Z"
1012,"1","2025-05-19T10:04:07.524697Z",2801,"bukannya semua kenak ya?","",2.794,"tidak sarkastik","2025-05-19T10:04:07.524697Z"
1013,"1","2025-05-19T10:04:15.904966Z",2802,"nambah susah nih kalo top up🗿","",8.035,"sarkastik","2025-05-19T10:04:15.904966Z"
1014,"1","2025-05-19T10:04:19.019079Z",2803,"harga es jadi naik anj","",2.838,"sarkastik","2025-05-19T10:04:19.019079Z"
